sap	V. diminish; undermine. The element kryptonite has an unhealthy effect on Superman: it saps his strength.
sarcasm	N. scornful remarks; stinging rebuke. Though Ralph pretended to ignore the mocking comments of his supposed friends, their sarcasm wounded him deeply.
sardonic	ADJ. disdainful; sarcastic; cynical. The sardonic humor of nightclub comedians who satirize or ridicule patrons in the audience strikes some people as amusing and others as rude.
sartorial	ADJ. >Sartorial skills are to be laughed at by men who actually benefit from them
sate	V. >No matter what he did with the girl, Sade just couldn't sate his desire
satellite	N. small body revolving around a larger one. Dur¬ing the first few years of the Space Age, hundreds of satel¬lites were launched by Russia and the United States.
satiate	V. satisfy fully. Having stuffed themselves until they were satiated, the guests were so full they were ready for a nap.
satire	N. form of literature in which irony, sarcasm, and ridicule are employed to attack vice and folly. Gulliver's Travels, which is regarded by many as a tale for children, is actually a bitter satire attacking man's folly.
satirical	ADJ. mocking. The humor of cartoonist Gary Trudeau often is satirical; through the comments of the Doonesbury characters, Trudeau ridicules political corrup¬tion and folly.
saturate	V. soak thoroughly. Saturate your sponge with water until it can't hold any more.
saturnine	ADJ. >Sade himself would seem saturnine if sent on Mars
saunter	V. >We sauntered through sundry objects
sa'vant	N. >Savvy people are not to be cheated by so-called savants
savor	V. enjoy; have a distinctive flavor, smell, or quality. Relishing his triumph, the actor especially savored the cha¬grin of the critics who had predicted his failure.
savory	ADJ. tasty; pleasing, attractive, or agreeable. Julia Child's recipes enable amateur chefs to create savory deli¬cacies for their guests.
scabbard	N. case for a sword blade; sheath. The drill mas¬ter told the recruit to wipe the blood from his sword before slipping it back into the scabbard.
scads	N. >Scads of scars are on his face
scaffold	N. temporary platform for workers; bracing frame¬work; platform for execution. Before painting the house, the workers put up a scaffold to allow them to work on the sec¬ond story.
scale	V. climb up; ascend. In order to locate a book on the top shelf of the stacks, Lee had to scale an exceptionally rickety ladder.
scamp	N. >Scamps outside the camp are to be scouraged by the campkeepers
scanty	ADJ. meager; insufficient. Thinking his helping of food was scanty, Oliver Twist asked for more.
scapegoat	N. someone who bears the blame for others. After the Challenger disaster, NASA searched for scape¬goats on whom they could cast the blame.
scavenge	V. hunt through discarded materials for usable items; search, especially for food. If you need car parts that the dealers no longer stock, try scavenging for odd bits and pieces at the auto wreckers' yards. scavenger, N.
scenario	N. plot outline; screenplay; opera libretto. Scara¬mouche startled the other actors in the commedia troupe when he suddenly departed from their customary scenario and began to improvise.
schematic	ADJ. relating to an outline or diagram; using a system of symbols. In working out the solution to this logic puzzle, you may find it helpful to construct a simple schematic diagram outlining the order of events.
schism	N. >THe schism between the sects was much of consideration
scintillate	V. sparkle; flash. I enjoy her dinner parties because the food is excellent and the conversation scintil¬lates.
scoff	V. >Scold
scourge	N. lash; whip; severe punishment. They feared the plague and regarded it as a deadly scourge. alsoV.
scruple	V. >He didn't scruple to scrapple with the gang
scrupulous	ADJ. conscientious; extremely thorough. Though Alfred is scrupulous in fulfilling his duties at work, he is less conscientious about his obligations to his family and friends.
scrutinize	V. examine closely and critically. Searching for flaws, the sergeant scrutinized every detail of the private's uniform.
scuffle	V. struggle confusedly; move off in a confused hurry. The twins briefly scuffled, wrestling to see which of them would get the toy. When their big brother yelled, &quot;Let go of my Gameboy!&quot; they scuffled off down the hall. scurrilous ADJ. obscene; indecent. Your scurrilous remarks are especially offensive because they are untrue.
scurry	V. >Scuttle
scurvy	ADJ. >The scurcy crew curved the ship in order to block their routes for retreat
scuttle	V. scurry; run with short, rapid steps. The bug scut¬tled rapidly across the floor.
seamy	ADJ. >The seamless linen could not cover his seamy side of life
seasoned	ADJ. experienced. Though pleased with her new batch of rookies, the basketball coach wished she had a few more seasoned players on the team.
secession	N. >The secession before the end of the discussion session was by no means brave
seclusion	N. isolation; solitude. One moment she loved crowds; the next, she sought seclusion. seclude,V.
secrete	V. hide away; produce and release a substance into an organism. The pack rat secretes odds and ends in its nest; the pancreas secretes insulin in the islets of Langerhans. sect N. separate religious body; faction. As university chaplain, she sought to address universal religious issues and not limit herself to concerns of any one sect.
sectarian<br relating to a religious faction or subgroup; narrow-minded; limited. Far from being broad-minded, the religious leader was intolerant of new ideas, paying atten¬tion only to purely sectarian interests. sect. N.	
secular	ADJ. worldly; not pertaining to church matters; temporal. The church leaders decided not to interfere in secular matters.
sedate	ADJ. composed; grave. The parents were worried because they felt their son was too quiet and sedate.
sedentary	ADJ. requiring sitting. Disliking the effect of her sedentary occupation on her figure, Stacy decided to work out at the gym every other day.
sedition	N. >Upon the sedition the percipitation under water was stirred up again
sedulous	ADJ. >Sedulous people are not easily seduced
seedy	ADJ. run-down; decrepit; disreputable. I would rather stay in dormitory lodgings in a decent youth hostel than have a room of my own in a seedy downtown hotel.
seemly	ADJ. proper; appropriate. Lady Bracknell did not think it was seemly for Ernest to lack a proper family: no baby abandoned on a doorstep could grow up to be a fit match for her daughter.
seep	V. ooze; trickle. During the rainstorm, water seeped through the crack in the basement wall and damaged the floor boards. seepage, N.
seethe	V. be disturbed; boil. The nation was seething with discontent as the noblemen continued their arrogant ways.
seismic	ADJ. pertaining to earthquakes. The Richter scale is a measurement of seismic disturbances.
seminary	N. school for training future ministers; academy for young women. Sure of his priestly vocation, Terrence planned to pursue his theological training at the local Roman Catholic seminary.
sensual	ADJ. devoted to the pleasures of the senses; car¬nal; voluptuous. I cannot understand what caused him to abandon his sensual way of life and become so ascetic.
sententious<br terse; concise; aphoristic. After reading so many redundant speeches, I find his sententious style particularly pleasing.	
sentinel	N. >Having stood here for centuries the statue of the sentinal still brings us much sentimental enjoyments
Word List 43	sequester-solvent
sequester	V. isolate; retire from public life; segregate; seclude. Banished from his kingdom, the wizard Prospero sequestered himself on a desert island. To prevent the jurors from hearing news broadcasts about the case, the judge decided to sequester the jury.
serendipity	N. gift for finding valuable or desirable things by accident; accidental good fortune or luck. Many scien¬tific discoveries are a matter of serendipity. Newton was not sitting under a tree thinking about gravity when the apple dropped on his head.
serenity	N. calmness; placidity. The sound of air raid sirens pierced the serenity of the quiet village of Pearl Harbor. serpentine ADJ. winding; twisting. The car swerved at every curve in the serpentine road.
serrated	ADJ. >That serrated knife was used to assult the senator
servile	ADJ. slavish; cringing. Constantly fawning on his employer, humble Uriah Heap was a servile creature.
servitude	N. slavery; compulsory labor. Born a slave, Fred¬erick Douglass resented his life of servitude and plotted to escape to the North.
sever	V. >The sever of her arms resulted in severe loss of blood
severity	N. harshness; intensity; sternness; austerity. The severity of Jane's migraine attack was so great that she took to her bed for a week.
shackle	V. chain; fetter. The criminal's ankles were shack¬led to prevent his escape. also N.
sham	V. >Sham shammed being expelled by Adam; actually he escaped himself
shambles	N. wreck; mess. After the hurricane, the Car¬olina coast was a shambles. After the New Year's Eve party, the apartment was a shambles.<br>He shook in the shambles
shard	N. >A shark cannot stand being stabbed by shards
sheaf	N. >A sheaf of files is to be put into the sheath
shear	V. cut or clip (hair, fleece); strip of something. You may not care to cut a sheep's hair, but Sarah shears sheep for Little Bo Peep.
sheathe	V. place into a case. As soon as he recognized the approaching men, he sheathed his dagger and hailed them as friends.
sheer	ADJ. very thin or transparent; very steep; absolute. Wearing nothing but an almost sheer robe, Delilah draped herself against the sheer temple wall. Beholding her, Sam¬son was overcome by her sheer beauty. Then she sheared his hair.
shimmer	V. glimmer intermittently. The moonlight shim¬mered on the water as the moon broke through the clouds for a moment. also N.
shirk	V. avoid (responsibility, work, etc.); malinger. Brian has a strong sense of duty; he would never shirk any responsibility.
shoddy	ADJ. >Shoddy goods are to be shoved into dust
shrewd	ADJ. clever; astute. A shrewd investor, he took clever advantage of the fluctuations of the stock market.
shroud	V. hide from view; wrap for burial. Fog shrouded Dracula's castle, hiding the ruined tower beneath sheets of mist.
shun	V. keep away from. Cherishing his solitude, the recluse shunned the company of other human beings.
shyster	N. >Shysters are definitely not shy. On the contrary they're quite like domineering oysters
sibling	N. brother or sister. We may not enjoy being sib¬lings, but we cannot forget that we still belong to the same family.
simian	ADJ. >Siam people are simian right
simile	"N. comparison of one thing with another, using the word like or as. ""My love is like a red, red rose"" is a simile."
simper	V. smirk; smile affectedly. Complimented on her appearance, Stella self-consciously simpered.
Simplistic<br oversimplified. Though Jack's solution dealt adequately with one aspect of the problem, it was simplistic in failing to consider various complications that might arise.	
simulate	V. feign. He simulated insanity in order to avoid punishment for his crime.
sinecure	N. /well-paid position with little responsibility. My job is no sinecure; I work long hours and have much responsibility.<br>Sinopec has a lot of sinecures by which relatives of high officers could procure satiating salary
sinewy	ADJ. >Sinewy meat is a sign of sinister deeds
singular	ADJ. unique; extraordinary; odd. Though the young man tried to understand Father William's singular behavior, he still found it odd that the old man incessantly stood on his head. singularity, N.
sinister	ADJ. evil. We must defeat the sinister forces that seek our downfall.
sinuous	ADJ. >Sin function is especially sinuous
skeptic	N. doubter; person who suspends judgment until the evidence supporting a point of view has been exam¬ined. I am a skeptic about the new health plan; I want some proof that it can work. skepticism, N.
skiff	N. >The skiff provided them with an escape from the smoke whiffing gaganturs
skimp	V. provide scantily; live very economically. They were forced to skimp on necessities in order to make their limited supplies last the winter.
skinflint	N. >Clint Dempsy is definitely not a skinflint: Look at his bronze skin!
skirmish	N. minor fight. Custer's troops expected they might run into a skirmish or two on maneuvers; they did not expect to face a major battle. alsoV.
skulk	V. >Skulking around, the skull-hunter expected some skulls
slacken	V. slow up; loosen. As they passed the finish line, the runners slackened their pace.
slag	N. >In slang slag refers to women whose husbands died scorched by slags
slake	V. >Were it not for the benign snake the traveller would have long been dead for the water he drank for slaking's sake
slander	N. defamation; utterance of false and malicious statements. Considering the negative comments politicians make about each other, it's a wonder that more of them aren't sued for slander. alsoV.
slapdash	ADJ. >Slapdash manner will only lead you slapped by supervisor
sleeper	N. >Levante plays as a classic sleeper, in sleepers
sleight	N. >With his sleight of hand he easily slaughtered Hector
slight	N. >Since he was slighted, Max sought for a slight prank for recuperating
slipshod<br >Being made in such a slipshod manner there's no wonder why those slipknots broke and left him to death	
slither	V. >Don't slither on such a slippery ground or you'll wither
slothful<br >Sloth is called shulan not shuta	
slough	V. >Get out of a slough of despair by sloughing the skin of despair
slovenly	ADJ. untidy; careless in work habits. Unshaven, sitting around in his bathrobe all afternoon, Gus didn't seem to care about the slovenly appearance he presented. The dark ring around the bathtub and the spider webs hanging from the beams proved what a slovenly housekeeper she was.
sluggard	N. >Sluggish
sluggish	ADJ. Slow; lazy; lethargic. After two nights without sleep, she felt sluggish and incapable of exertion.
slur	V. speak indistinctly; mumble;blunder. When Sol has too much to drink, he starts to slur his words: &quot;Washamatter? Cansh you undershtand what I shay?&quot;
smelt	V. >Upon smelling the smelting iron, he fainted
smirk	N. conceited smile. Wipe that smirk off your face! alsoV.
smolder	V. >Smoldering men have wide shoulders
snicker	N. >Snigger
snivel<br >Snivelling, for men, is especially untolerable	
sodden<br >The sudden rain left his clothes all sodden	
sojourn	N. >By sojourning in the mountains Thorou essentially became solitary
solace	N. comfort in trouble. I hope you will find solace in the thought that all of us share your loss.
solder	V. >In Anderson's fairy tales the tin soldier was soldered to a tin ship
solecism	N. >Marquez displayed almost no solecism in his grandeur work One hundred years of solitude, evading criticism
solemnity	N. seriousness; gravity. The minister was con¬cerned that nothing should disturb the solemnity of the mar¬riage service. solemn,ADJ.
solicit	V. >Trying to solicit information from the eyewitnesses, the asshole elicited every possible word he could
solicitous	ADJ. worried; concerned. The employer was very solicitous about the health of her employees as replace¬ments were difficult to get.
soliloquy	N. talking to oneself. The soliloquy is a device used by the dramatist to reveal a character's innermost thoughts and emotions.
solitude	N. state of being alone; seclusion. Much depends on how much you like your own company. What to one per¬son seems fearful isolation to another is blessed solitude.
soluble	ADJ. able to be dissolved; able to be explained. Sugar is soluble in water; put a sugar cube in water and it will quickly dissolve.
solvent	ADJ. able to pay all debts. By dint of very frugal liv¬ing, he was finally able to become solvent and avoid bank¬ruptcy proceedings.
Word List 44	somber-sublime
somber	ADJ. gloomy; depressing; dark; drab. From the doctor's grim expression, I could tell he had somber news. Dull brown and charcoal gray are pretty somber colors; can't you wear something bright?
somnambulist	N. >Somerset Maugham is definitely not a somnambulist, for if he was he probably could not have produced such works
somnolent<br half asleep. The heavy meal and the over¬heated room made us all somnolent and indifferent to the speaker.	
sonorous	ADJ. >Sonor
sophisticated	ADJ. worldly-wise and urbane; complex. When Sophie makes wisecracks, she thinks she sounds sophisticated, but instead she sounds sophomoric. The new IBM laptop with the butterfly keyboard and the built-in quadspeed FAX modem is a pretty sophisticated machine.
sophistry	N. >Sophistry originated from Sophoclux
sophomoric	ADJ. immature; half-baked, like a sophomore. Even if you're only a freshman, it's no compliment to be told your humor is sophomoric. The humor in Dumb and Dumber is sophomoric at best.
soporific	ADJ. >Sopranos
sordid	ADJ. filthy; base; vile. The social worker was angered by the sordid housing provided for the homeless.
sovereign<br efficacious; supreme or paramount; self¬governing. Professor Pennywhistle claimed his panacea was a sovereign cure for all chronic complaints. In medi-cine the sovereign task of the doctor is to do no harm. Rebelling against the mother country, the onetime colony now proclaimed itself a sovereign state. also N.	
spangle	N. >The star-spangled banner
sparse	ADJ. not thick; thinly scattered; scanty. No matter how carefully Albert combed his hair to make it look as full as possible, it still looked sparse.
spartan	ADJ. avoiding luxury and comfort; sternly disci¬plined. Looking over the bare, unheated room, with its hard cot, he wondered what he was doing in such spartan quar¬ters. Only his spartan sense of duty kept him at his post.
spasmodic	ADJ. fitful; periodic. The spasmodic coughing in the auditorium annoyed the performers.
spat	N. >To spit in a sole spat? Turbid guy!
spate	N. >A large spate of flood made even the most spacious room in the city burdened
spatial	ADJ. relating to space. NASA is engaged in an ongoing program of spatial exploration. When Jay says he's studying spatial relations, that doesn't mean he has rela¬tives in outer space.
spatula	N. >The murder done by spatula was just spectacular
spawn	V. lay eggs. Fish ladders had to be built in the dams to assist the salmon returning to spawn in their native streams. also N.
specious	ADJ. >The specious argument made by hotel only added their doubt on the &quot;spacious&quot; room
spectrum	N. colored band produced when beam of light passes through a prism. The visible portion of the spectrum includes red at one end and violet at the other.
spendthrift<br >If you spend too much, you turn from a miser to spendthrift	
sphinx-like	ADJ. enigmatic; mysterious. The Mona Lisa's sphinx-like expression has intrigued and mystified art lovers for centuries.
splice	V. fasten together; unite. Before you splice two strips of tape together, be sure to line them up evenly. also N.
spontaneity	N. lack of premeditation; naturalness; freedom from constraint. When Anne and Amy met, Amy impulsively hugged her new colleague, but Anne drew back, unpre¬pared for such spontaneity. The cast over-rehearsed the play so much that the eventual performance lacked any spontaneity. spontaneous,ADJ.
sporadic	ADJ. occurring irregularly. Although you can still hear sporadic outbursts of laughter and singing outside, the big Halloween parade has passed; the party's over till next year.
sportive	ADJ. playful. Such a sportive attitude is surprising in a person as serious as you usually are.
spry<br vigorously active; nimble. She was eighty years old, yet still spry and alert.	
spurious	ADJ. false; counterfeit; forged; illogical. The antique dealer hero of Jonathan Gash's mystery novels gives the reader tips on how to tell spurious antiques from the real thing. Natasha's claim to be the lost heir of the Romanoffs was spurious: the only thing Russian about her was the vodka she drank!
spurn	V. >The Hotspurs spurned the request from Beckham to join
squabble	N. minor quarrel; bickering. Children invariably get involved in petty squabbles; wise parents know when to interfere and when to let the children work things out on their own.
squalor	N. >Squalid
squander	V. >Squandered all the money under the bridge hole
squat	ADJ. >Squatting people are not always squat
staccato	ADJ. >Play the staccato in a vivavious manner
stagnant	ADJ. >Trapped in a stagnant pool the stag waited for death
staid	ADJ. >Stayed
stalemate	N. deadlock. Negotiations between the union and the employers have reached a stalemate; neither side is willing to budge from previously stated positions.
stalwart	ADJ. strong, brawny; steadfast. His consistent support of the party has proved that he is a stalwart and loyal member. also N.
stamina	N. strength; staying power. I doubt that she has the stamina to run the full distance of the marathon race.
stanch=staunch v.	V. >Stanch Stan or he'll die in Stanford
stanza	"N. division of a poem. Do you know the last stanza of ""The Star-Spangled Banner""?"
static	ADJ. unchanging; lacking development. Why watch chess on TV? I like watching a game with action, not some¬thing static where nothing seems to be going on.
statute	N. >The statute stated all the statues around the campus be preserved well without jeopardization
steadfast	ADJ. loyal; unswerving. Penelope was steadfast in her affections, faithfully waiting for Ulysses to return from his wanderings.
stealth	N. slyness; sneakiness; secretiveness. Fearing detection by the sentries on duty, the scout inched his way toward the enemy camp with great stealth.
steep	V. >You have to steep it into water, otherwise it would be hard as stone which fell over a steep
stellar	ADJ. pertaining to the stars. He was the stellar attraction of the entire performance.
stem	V. >They attempted to stem the flow of juice from the tree stem without success
stem from	V. arise from. Milton's problems in school stemmed from his poor study habits.
stereotype	N. fixed and unvarying representation; stan¬dardized mental picture, often reflecting prejudice. Critics object to the character of Jim in The Adventures of Huckle-berry Finn because he seems to reflect the stereotype of the happy, ignorant slave.
stifle	V. suppress; extinguish; inhibit. Halfway through the boring lecture, Laura gave up trying to stifle her yawns.
stigma	N. token of disgrace; brand. I do not attach any stigma to the fact that you were accused of this crime; the fact that you were acquitted clears you completely.
stigmatize	V. brand; mark as wicked. I do not want to stig¬matize this young offender for life by sending her to prison.
stilted<br >That double-slit experience could not escape the fortune of being called &quot;stilted&quot;	
stint	N. supply; allotted amount; assigned portion of work. He performed his daily stint cheerfully and willingly. alsoV.
stipend	N. pay for services. There is a nominal stipend for this position.
stipulate	V. make express conditions; specify. Before agreeing to reduce American military forces in Europe, the president stipulated that NATO inspection teams be allowed to inspect Soviet bases.
stodgy<br >Stock	
Stoic	ADJ. impassive; unmoved by joy or grief. I wasn't par¬ticularly stoic when I had my flu shot; I squealed like a stuck pig. also N.
stoke	V. >Stoke City could stoke themselves with pots
stolid	ADJ. >Stoic
stratagem	N. deceptive scheme. We saw through his clever stratagem.
stratify	V. >Once stratified, the classes are never to be unified again politically
stratum<br layer of earth's surface; layer of society. Unless we alleviate conditions in the lowest stratum of our society, we may expect grumbling and revolt.	
strew	V. >Seeds, once strewed on the straws, are never to be found
striated	ADJ. >Stripe
stricture	N. >The strictures on the songs were just too strict, said the asshole
strident	ADJ. >The sound of the striding is just strident
stringent	ADJ. >Rigid
strut	N. pompous walk; swagger. Looking at his self¬important strut as he swaggered about the parade ground, I could tell Colonel Blimp thought highly of himself. alsoV.
studied	ADJ. not spontaneous; deliberate; thoughtful. Given Jill's previous slights, Jack felt that the omission of his name from the guest list was a studied insult.
stultify	V. >The witty rejoinder by the audience in turn stultified the performers
stupefy<br make numb; stun; amaze. Disapproving of drugs in general, Laura refused to take sleeping pills or any other medicine that might stupefy her. stupefaction, N.	
stupor	N. >After the stupor caused by alcohol the asshole really became stupid
stymie	V. present an obstacle; stump. The detective was stymied by the contradictory evidence in the robbery inves¬tigation. also N.
suavity	N. banity; polish. The elegant actor is particularly good in roles that require suavity and sophistication.
subdued	ADJ. less intense; quieter. Bob liked the subdued lighting at the restaurant because he thought it was roman¬tic. I just thought it was dimly lit.
subjective	ADJ. occurring or taking place within the subject; unreal. Your analysis is highly subjective; you have permit¬ted your emotions and your opinions to color your thinking.
subjugate	V. >Annex
sublime	ADJ. exalted or noble and uplifting; utter. Lucy was in awe of Desi's sublime musicianship, while he was in awe of her sublime naiveté.
Word List 45	subliminal-tantamount
subliminal<br >The subliminal thoughts rejected sublime existence of himself, that was, but is not, and will not be his biggest problem	
submissive	ADJ. yielding; timid. When he refused to permit Elizabeth to marry her poet, Mr. Barrett expected her to be properly submissive; instead, she eloped!
subordinate	ADJ. occupying a lower rank; inferior; submis¬sive. Bishop Proudie's wife expected all the subordinate clergy to behave with great deference to the wife of their superior.
suborn	V. >The suburban witnesses of the child's birth were all suborned into cheating the inspectors
subpoena	N. >Subpoena requires people to be submissive and phobiac
'subsequent<br following; later. In subsequent lessons, we shall take up more difficult problems.	
subservient	ADJ. behaving like a slave; servile; obse¬quious. He was proud and dignified; he refused to be sub¬servient to anyone.
subside	V. settle down; descend; grow quiet. The doctor assured us that the fever would eventually subside.
subsidiary	ADJ. subordinate; secondary. This information may be used as subsidiary evidence but is not sufficient by itself to prove your argument. also N.
subsidy<br >The subsidy was for the subsidation of houses	
subsistence	N. >Had it not been for the plus he received from the gov he would have long desisted from his subsistence
substantial	ADJ. ample; solid; in essentials. The generous scholarship represented a substantial sum of money.
substantiate	V. establish by evidence; verify; support. These endorsements from satisfied customers substantiate our claim that Barron's How to Prepare for the SAT I is the best SAT-prep book on the market.
'substantive	ADJ. essential; pertaining to the substance. Although the delegates were aware of the importance of the problem, they could not agree on the substantive issues.
subterfuge	N. >The refugee identity was just a subterfuge for his sabotage
subtlety	N. perceptiveness; ingenuity; delicacy. Never obvious, she expressed herself with such subtlety that her remarks went right over the heads of most of her audience. subtle,ADJ.
subversive	ADJ. tending to overthrow; destructive. At first glance, the notion that styrofoam cups may actually be more ecologically sound than paper cups strikes most envi¬ronmentalists as subversive.
succinct	ADJ. brief; terse; compact. Don't bore your audi ence with excess verbiage: be succinct.
succor	V. aid; assist; comfort. If you believe that con man has come here to succor you in your hour of need, you're an even bigger sucker than I thought. also N.
succulent	ADJ. juicy; full of richness. To some people, Florida citrus fruits are more succulent than those from Cali¬fornia. also N.
succumb	V. yield; give in; die. I succumb to temptation whenever I see chocolate.
suffragist	N. advocate of voting rights (for women). In recognition of her efforts to win the vote for women, Con¬gress authorized coining a silver dollar honoring the suf¬fragistSusan B. Anthony
sully<br tarnish; soil. He felt that it was beneath his dignity to sully his hands in such menial labor.	
sultry	ADJ. sweltering. He could not adjust himself to the sultryclimate of the tropics.
summation	N. act of finding the total; summary. In his summation, the lawyer emphasized the testimony given by the two witnesses.
summit	N. utmost height or pinnacle; highest point (of a mountain, etc.) The summit of the amateur mountain climber's aspirations was someday to reach the summit of Mount Everest.
sumptuous	ADJ./lavish; rich. I cannot recall when I have had such a sumptuous Thanksgiving feast.<br><br>Assange was not assumed to have such a sumptuous meal in jail
sunder<br separate; part. Northern and southern Ireland are politically and religiously sundered.	
supercilious<br arrogant; condescending; patronizing. The supercilious headwaiter sneered at customers whom he thought did not fit in at a restaurant catering to an ultra¬fashionable crowd.	
superficial	ADJ. trivial; shallow. Since your report gave only a superficial analysis of the problem, I cannot give you more than a passing grade.
superfluous	ADJ. unnecessary; excessive; overabundant. Betsy lacked the heart to tell June that the wedding present she brought was superfluous; she and Bob had already received five toasters. Please try not to include so many superfluous details in your report; just give me the facts. superfluity, N.
superimpose	V. place over something else. Your attempt to superimpose another agency in this field will merely increase the bureaucratic nature of our government.
supersede	V. cause to be set aside; replace; make obso¬lete. The new bulk mailing postal regulation supersedes the old one. If you continue to follow the old regulation, your bulk mailing will be returned to you.
supplant	V. replace; usurp. Bolingbroke, later to be known as King Henry IV, fought to supplant his cousin, Richard III, as King of England.
supple<br flexible; pliant. Years of yoga exercises made Grace's body supple.	
supplicate	V. >He supplicated God a supper without success
supposition	N. hypothesis; the act of supposing. I based my decision to confide in him on the supposition that he would be discreet. suppose,V.
suppress	V. stifle; overwhelm; subdue; inhibit. Too polite to laugh in anyone's face, Roy did his best to suppress his amusement at Ed's inane remark.
surfeit	V. satiate; stuff; indulge to excess in anything. Every Thanksgiving we are surfeited with an overabun¬dance of holiday treats. also N.
surly	ADJ. >Sullen
surmise	V. guess. I surmise that he will be late for this meeting. also N.
surmount	V. overcome. Could Helen Keller, blind and deaf since childhood, surmount her physical disabilities and lead a productive life?
surpass	V. exceed. Her SAT I scores surpassed our expectations.
surreptitious	ADJ. secret; furtive; sneaky; hidden. Hoping to discover where his mom had hidden the Christmas pre¬sents, Timmy took a surreptitious peek into the master bed¬room closet.
surrogate	N. >Supplant
surveillance	N. >Supervise
susceptible	"ADJ. impressionable; easily influenced; having little resistance, as to a disease; receptive to. Said the patent medicine man to his very susceptible customer: ""Buy this new miracle drug, and you will no longer be sus¬ceptible to the common cold."""
sustain	V. experience; support; nourish. He sustained such a severe injury that the doctors feared he would be unable to work to sustain his growing family.
sustenance	N. means of support, food, nourishment. In the tropics, the natives find sustenance easy to obtain, due to all the fruit trees.
suture	N. >Kama Sutra taught people to tear their partner's suture
swagger	V. >Don't swagger in that swaying manner, ok? asshole
swarm	N. dense moving crowd; large group of honey¬bees. At the height of the city hall scandals, a constant swarm of reporters followed the mayor everywhere. alsoV.
swarthy	ADJ. >Swarthmore Collge is certainly not swarthy
swathe	V. wrap around; bandage. When I visited him in the hospital, I found him swathed in bandages.
swelter	V. >The welter of books to read made him swelter
swerve	V. deviate; turn aside sharply. The car swerved wildly as the driver struggled to regain control of the wheel.
swill	V. >Swilled beer at his will
swindler	N. cheat. She was gullible and trusting, an easy victim for the first swindler who came along.
sybarite	N. >It sounds that students from Syracuse U are all extremely sybarite
sycophant	N. >Toady
symbiosis	N. interdependent relationship (between groups, species), often mutually beneficial. Both the croco¬dile bird and the crocodile derive benefit from their symbio¬sis: pecking away at food particles embedded in the crocodile's teeth, the bird receives nourishment; the croco¬dile, meanwhile, receives proper dental hygiene. symbiotic,ADJ.
symmetry	N. arrangement of parts so that balance is obtained; congruity. Something lopsided by definition lacks symmetry.
synoptic	ADJ. >Synopsis
synthesis	N. combining parts into a whole. Now that we have succeeded in isolating this drug, our next problem is to plan its synthesis in the laboratory. synthesize,V.
table	V. >Table the proposal until a table has been brought forward
tacit	ADJ. understood; not put into words. We have a tacit agreement based on only a handshake.
taciturn	"ADJ. habitually silent; talking little. The stereotypi¬cal cowboy is a taciturn soul, answering lengthy questions with a ""Yep"" or ""Nope."""
tactile<br >Tactile feeling on ductile metal is surely wonderful	
taint	V. contaminate; cause to lose purity; modify with a trace of something bad. One speck of dirt on your utensils may contain enough germs to taint an entire batch of preserves.
talisman	N. charm to bring good luck and avert misfortune. Joe believed the carved pendant he found in Vietnam served him as a talisman and brought him safely through the war.
talon	N. >Talon of Caldron added to his accuracy
tangential	ADJ. peripheral; only slightly connected; digressing. Despite Clark's attempts to distract her with tan¬gential remarks, Lois kept on coming back to her main question: why couldn't he come out to dinner with Super¬man and her?
tangible	ADJ. able to be touched; real; palpable. Although Tom did not own a house, he had several tangible assets-a car, a television, a PC-that he could sell if he needed cash.
tanner	N. person who turns animal hides into leather. Using a solution of tanbark, the tannertreated the cowhide, transforming it into supple leather.
tantalize	V. tease; torture with disappointment. Tom loved to tantalize his younger brother with candy; he knew the boy was forbidden to have it.
tantamount	ADJ. equivalent in effect or value. Though Rudy claimed his wife was off visiting friends, his shriek of horror when she walked into the room was tantamount to a confession that he believed she was dead.
Word List 46	tantrum-tonic
tantrum	N. >Tacitus had a tantrum when a child
tarantula	N. venomous spider. We need an antitoxin to counteract the bite of the tarantula.
tarry	V. >Tarrying in his sister's home, Terry messed with her
taut<br >Taught	
tautological	"ADJ. needlessly repetitious. In the sentence ""It was visible to the eye, "" the phrase ""to the eye"" is tautological."
tautology	N. >Articles filled with tautology are to be taunted
tawdry	ADJ. cheap and gaudy. He won a few tawdry trin¬kets in Coney Island.
tedious	ADJ. boring; tiring. The repetitious nature of work on the assembly line made Martin's job very tedious. tedium, N.
temerity	N. >He had the extreme temerity to say that they're invincible
temper	V. moderate; tone down or restrain; toughen (steel). Not even her supervisor's grumpiness could temper Nancy's enthusiasm for her new job.
temperament	N. characteristic frame of mind; disposition; emotional excess. Although the twins look alike, they differ markedly in temperament: Todd is calm, but Rod is excitable.
temperate<br restrained; self-controlled; moderate in respect to temperature. Try to be temperate in your eating this holiday season; if you control your appetite, you won't gain too much weight.	
tempestuous<br stormy; impassioned; violent. Racket¬throwing tennis star John McEnroe was famed for his dis¬plays of tempestuous temperament.	
tempo	N. speed of music. I find the band's tempo too slow for such a lively dance.
temporal	ADJ. not lasting forever; limited by time; secular. At onetime in our history, temporal rulers assumed that they had been given their thrones by divine right.
temporize	V. >They treated Jiang's &quot;consideration&quot; a means for temporization
tenacious	ADJ. holding fast. I had to struggle to break his tenacious hold on my arm.
tenacity	N. firmness; persistence. Jean Valjean could not believe the tenacity of Inspector Javert. Here all Valjean had done was to steal a loaf of bread, and the inspector had pursued him doggedly for twenty years!
